# t(ms)	mean_x1	mean_x2
603.4	-1.44718	-0.83002
603.45	-1.4231	-0.825888
603.5	-1.43829	-0.821609
603.55	-1.44702	-0.817417
603.6	-1.46699	-0.81308
603.65	-1.461	-0.808684
603.7	-1.46586	-0.804366
603.75	-1.44726	-0.79994
603.8	-1.42772	-0.795446
603.85	-1.45781	-0.790926
603.9	-1.44962	-0.786378
603.95	-1.44599	-0.781644
604	-1.43963	-0.776927
604.05	-1.45203	-0.772121
604.1	-1.45062	-0.76726
604.15	-1.45959	-0.762388
604.2	-1.44442	-0.757387
604.25	-1.44634	-0.752421
604.3	-1.44312	-0.74724
604.35	-1.44659	-0.742069
604.4	-1.44455	-0.73671
604.45	-1.45784	-0.731416
604.5	-1.44484	-0.725955
604.55	-1.44786	-0.720554
604.6	-1.44324	-0.714962
604.65	-1.45193	-0.709354
604.7	-1.45876	-0.703514
604.75	-1.44139	-0.697689
604.8	-1.44095	-0.691799
604.85	-1.43111	-0.685719
604.9	-1.43611	-0.679622
604.95	-1.45044	-0.673454
605	-1.44548	-0.667127
605.05	-1.44021	-0.660723
605.1	-1.42756	-0.654345
605.15	-1.44424	-0.647836
605.2	-1.45328	-0.641197
605.25	-1.44561	-0.634476
605.3	-1.45556	-0.627658
605.35	-1.45524	-0.620649
605.4	-1.45227	-0.6135
605.45	-1.45427	-0.606277
605.5	-1.43601	-0.598997
605.55	-1.4477	-0.591431
605.6	-1.4394	-0.583892
605.65	-1.42907	-0.576204
605.7	-1.43779	-0.568493
605.75	-1.46104	-0.560499
605.8	-1.44734	-0.552417
605.85	-1.4448	-0.544114
605.9	-1.44907	-0.535737
605.95	-1.44083	-0.527239
606	-1.43403	-0.51853
606.05	-1.44591	-0.509765
606.1	-1.43222	-0.50071
606.15	-1.47138	-0.491543
606.2	-1.44621	-0.482308
606.25	-1.44131	-0.472812
606.3	-1.45639	-0.463176
606.35	-1.44642	-0.453325
606.4	-1.45259	-0.443323
606.45	-1.45531	-0.43304
606.5	-1.44515	-0.422527
606.55	-1.4277	-0.411863
606.6	-1.42325	-0.401015
606.65	-1.42448	-0.389977
606.7	-1.43683	-0.378731
606.75	-1.45979	-0.36725
606.8	-1.45348	-0.355551
606.85	-1.4383	-0.343569
606.9	-1.4583	-0.331403
606.95	-1.42828	-0.319044
607	-1.44199	-0.306343
607.05	-1.43282	-0.293522
607.1	-1.43564	-0.28037
607.15	-1.45529	-0.266968
607.2	-1.43953	-0.253356
607.25	-1.44242	-0.239594
607.3	-1.44189	-0.225524
607.35	-1.44463	-0.211183
607.4	-1.44371	-0.196628
607.45	-1.43693	-0.181827
607.5	-1.43037	-0.166752
607.55	-1.44033	-0.151502
607.6	-1.43599	-0.136036
607.65	-1.42591	-0.120426
607.7	-1.44572	-0.104605
607.75	-1.45445	-0.0885809
607.8	-1.45175	-0.0725077
607.85	-1.4555	-0.0561901
607.9	-1.43578	-0.0398314
607.95	-1.41585	-0.0233881
608	-1.44027	-0.00686946
608.05	-1.44829	0.00976588
608.1	-1.44985	0.0264489
608.15	-1.45053	0.0432467
608.2	-1.43512	0.0601367
608.25	-1.44978	0.0771236
608.3	-1.44863	0.0941471
608.35	-1.44625	0.111271
608.4	-1.43638	0.12851
608.45	-1.44164	0.145803
608.5	-1.42656	0.163247
608.55	-1.44591	0.180694
608.6	-1.45599	0.198341
608.65	-1.44107	0.216161
608.7	-1.45157	0.234036
608.75	-1.44728	0.252096
608.8	-1.46213	0.27019
608.85	-1.43392	0.288456
608.9	-1.44094	0.30675
608.95	-1.43182	0.325154
609	-1.43545	0.343602
609.05	-1.43293	0.362223
609.1	-1.43647	0.381035
609.15	-1.44386	0.399729
609.2	-1.44576	0.418478
609.25	-1.44584	0.437348
609.3	-1.43697	0.456191
609.35	-1.44126	0.475153
609.4	-1.4647	0.493958
609.45	-1.4374	0.512744
609.5	-1.43048	0.531448
609.55	-1.43614	0.550222
609.6	-1.45279	0.568876
609.65	-1.44121	0.587421
609.7	-1.43923	0.605878
609.75	-1.44524	0.624295
609.8	-1.44046	0.642495
609.85	-1.4506	0.660508
609.9	-1.43746	0.678412
609.95	-1.4408	0.696085
610	-1.43903	0.713598
610.05	-1.43279	0.730889
610.1	-1.42847	0.747999
610.15	-1.44267	0.764804
610.2	-1.43255	0.78144
610.25	-1.4255	0.797833
610.3	-1.45047	0.813921
610.35	-1.43688	0.829723
610.4	-1.43711	0.845224
610.45	-1.42901	0.860513
610.5	-1.42245	0.875469
610.55	-1.44928	0.890144
610.6	-1.44171	0.904558
610.65	-1.43526	0.918588
610.7	-1.41595	0.932457
610.75	-1.43839	0.945964
610.8	-1.42857	0.958993
610.85	-1.41765	0.971714
610.9	-1.43455	0.984105
610.95	-1.4401	0.996126
611	-1.42511	1.00782
611.05	-1.4298	1.01928
611.1	-1.41914	1.03045
611.15	-1.43265	1.04113
611.2	-1.44145	1.05153
611.25	-1.42309	1.06158
611.3	-1.42726	1.07133
611.35	-1.42697	1.08066
611.4	-1.42481	1.08968
611.45	-1.43742	1.09832
611.5	-1.42362	1.10671
611.55	-1.43511	1.11466
611.6	-1.43638	1.12228
611.65	-1.43891	1.12965
611.7	-1.42476	1.13653
611.75	-1.40903	1.14326
611.8	-1.42187	1.14968
611.85	-1.41264	1.15556
611.9	-1.43047	1.16117
611.95	-1.44952	1.16652
612	-1.4224	1.17144
612.05	-1.43877	1.1763
612.1	-1.43682	1.18066
612.15	-1.43689	1.18475
612.2	-1.4283	1.18858
612.25	-1.44258	1.19209
612.3	-1.43003	1.19527
612.35	-1.44257	1.19819
612.4	-1.43727	1.20089
612.45	-1.42695	1.2033
612.5	-1.41963	1.20541
612.55	-1.43285	1.20728
612.6	-1.43236	1.20885
612.65	-1.42723	1.21028
612.7	-1.42781	1.21136
612.75	-1.43487	1.21213
612.8	-1.43799	1.2126
612.85	-1.42862	1.21295
612.9	-1.42555	1.21294
612.95	-1.43869	1.21285
613	-1.43241	1.21251
613.05	-1.42855	1.21197
613.1	-1.42779	1.21113
613.15	-1.42195	1.21002
613.2	-1.42029	1.20874
613.25	-1.4169	1.20718
613.3	-1.43017	1.20543
613.35	-1.42905	1.2036
613.4	-1.4391	1.2014
613.45	-1.43301	1.19911
613.5	-1.42519	1.19663
613.55	-1.4212	1.19408
613.6	-1.41555	1.19127
613.65	-1.42196	1.18826
613.7	-1.44096	1.18509
613.75	-1.42057	1.18168
613.8	-1.42957	1.17823
613.85	-1.43404	1.17458
613.9	-1.42159	1.17085
613.95	-1.4308	1.16689
614	-1.42827	1.16288
614.05	-1.4339	1.15859
614.1	-1.42965	1.15427
614.15	-1.41427	1.14979
614.2	-1.41836	1.14511
614.25	-1.42051	1.14032
614.3	-1.42324	1.1355
614.35	-1.41981	1.13043
614.4	-1.43423	1.12539
614.45	-1.43953	1.12017
614.5	-1.42713	1.11483
614.55	-1.43576	1.10938
614.6	-1.42677	1.10388
614.65	-1.41413	1.09827
614.7	-1.43164	1.09244
614.75	-1.42849	1.0866
614.8	-1.41703	1.08078
614.85	-1.39396	1.07474
614.9	-1.42325	1.06853
614.95	-1.42226	1.06239
615	-1.41273	1.0561
615.05	-1.42996	1.0498
615.1	-1.4036	1.04332
615.15	-1.42554	1.03682
615.2	-1.41862	1.03025
615.25	-1.43041	1.02366
615.3	-1.41748	1.01698
615.35	-1.41314	1.01022
615.4	-1.40918	1.00351
615.45	-1.41409	0.996631
615.5	-1.40922	0.989699
615.55	-1.42975	0.982696
615.6	-1.42812	0.975612
615.65	-1.42692	0.968475
615.7	-1.42282	0.96138
615.75	-1.42006	0.954174
615.8	-1.42215	0.947041
615.85	-1.41447	0.939732
615.9	-1.42318	0.932395
615.95	-1.42012	0.925149
616	-1.43412	0.917891
616.05	-1.42471	0.910522
616.1	-1.42732	0.903163
616.15	-1.42652	0.895663
616.2	-1.42452	0.888117
616.25	-1.41002	0.880582
616.3	-1.41954	0.873055
616.35	-1.4148	0.865458
616.4	-1.4348	0.857878
616.45	-1.43175	0.850265
616.5	-1.42886	0.842616
616.55	-1.41746	0.834916
616.6	-1.4232	0.827328
616.65	-1.42457	0.81949
616.7	-1.42564	0.811882
616.75	-1.41619	0.804069
616.8	-1.4176	0.796352
616.85	-1.42014	0.788487
616.9	-1.41103	0.780686
616.95	-1.42982	0.772852
617	-1.42422	0.765056
617.05	-1.42163	0.757283
617.1	-1.40133	0.749432
617.15	-1.40704	0.741455
617.2	-1.409	0.733598
617.25	-1.41572	0.725719
617.3	-1.41799	0.717877
617.35	-1.4132	0.710001
617.4	-1.41673	0.702114
617.45	-1.42088	0.69411
617.5	-1.41751	0.686154
617.55	-1.40848	0.678169
617.6	-1.40509	0.670218
617.65	-1.40153	0.662212
617.7	-1.39611	0.65416
617.75	-1.41899	0.64615
617.8	-1.41139	0.638091
617.85	-1.41374	0.630116
617.9	-1.41658	0.622056
617.95	-1.41744	0.614016
618	-1.42567	0.605943
618.05	-1.41244	0.597838
618.1	-1.41303	0.589678
618.15	-1.41244	0.58154
618.2	-1.42859	0.573401
618.25	-1.41357	0.565301
618.3	-1.41169	0.557146
618.35	-1.41996	0.548932
618.4	-1.40187	0.540703
618.45	-1.40724	0.532504
618.5	-1.43058	0.524282
618.55	-1.41739	0.516114
618.6	-1.41437	0.507883
618.65	-1.40981	0.499732
618.7	-1.40141	0.491567
618.75	-1.40946	0.483224
618.8	-1.41428	0.474869
618.85	-1.40448	0.466524
618.9	-1.42094	0.458201
618.95	-1.41242	0.449869
619	-1.43139	0.441542
619.05	-1.40373	0.433103
619.1	-1.40982	0.424664
619.15	-1.41655	0.41624
619.2	-1.41383	0.407748
619.25	-1.41269	0.39923
619.3	-1.42898	0.390738
619.35	-1.42045	0.382306
619.4	-1.39587	0.37379
619.45	-1.40685	0.365155
619.5	-1.41125	0.356414
619.55	-1.43098	0.347747
619.6	-1.42047	0.339005
619.65	-1.41409	0.330231
619.7	-1.41758	0.321433
619.75	-1.42614	0.312631
619.8	-1.40827	0.303794
619.85	-1.41403	0.294888
619.9	-1.41239	0.285962
619.95	-1.38769	0.277029
620	-1.40124	0.268067
620.05	-1.40078	0.258973
620.1	-1.40828	0.249875
620.15	-1.42054	0.240692
620.2	-1.39684	0.2315
620.25	-1.38803	0.222351
620.3	-1.41281	0.213031
620.35	-1.40282	0.203671
620.4	-1.41246	0.194311
620.45	-1.4137	0.184726
620.5	-1.42209	0.175147
620.55	-1.42218	0.165582
620.6	-1.40482	0.155899
620.65	-1.39158	0.14624
620.7	-1.38446	0.136491
620.75	-1.40183	0.126662
620.8	-1.39365	0.116796
620.85	-1.40464	0.106799
620.9	-1.39996	0.0967518
620.95	-1.40113	0.086657
621	-1.40769	0.0764354
621.05	-1.4098	0.0660945
621.1	-1.40309	0.0558405
621.15	-1.40111	0.0454183
621.2	-1.39395	0.0349702
621.25	-1.40327	0.0244096
621.3	-1.41115	0.0137806
621.35	-1.40455	0.00295635
621.4	-1.40153	-0.00796246
621.45	-1.3843	-0.0189572
621.5	-1.38817	-0.0299274
621.55	-1.3973	-0.0409816
621.6	-1.38847	-0.0521283
621.65	-1.41752	-0.0634229
621.7	-1.39285	-0.0748419
621.75	-1.39476	-0.0862984
621.8	-1.39786	-0.0978453
621.85	-1.39013	-0.109533
621.9	-1.40161	-0.121348
621.95	-1.40951	-0.133239
622	-1.39056	-0.145192
622.05	-1.38935	-0.157218
622.1	-1.39733	-0.169351
622.15	-1.39209	-0.181674
622.2	-1.38935	-0.19396
622.25	-1.39708	-0.206589
622.3	-1.38055	-0.219153
622.35	-1.4018	-0.231825
622.4	-1.40317	-0.244574
622.45	-1.39499	-0.257479
622.5	-1.39618	-0.270514
622.55	-1.39984	-0.283597
622.6	-1.39471	-0.296865
622.65	-1.39967	-0.310317
622.7	-1.40677	-0.323808
622.75	-1.39007	-0.337434
622.8	-1.38572	-0.351072
622.85	-1.39709	-0.364887
622.9	-1.41821	-0.378774
622.95	-1.40738	-0.392782
623	-1.39343	-0.406939
623.05	-1.40356	-0.421149
623.1	-1.40791	-0.435511
623.15	-1.40353	-0.449889
623.2	-1.39688	-0.464338
623.25	-1.40833	-0.478847
623.3	-1.39456	-0.493481
623.35	-1.39983	-0.508195
623.4	-1.41587	-0.523155
623.45	-1.40594	-0.538155
623.5	-1.39653	-0.553385
623.55	-1.3906	-0.568541
623.6	-1.4005	-0.583714
623.65	-1.39147	-0.598998
623.7	-1.39396	-0.61434
623.75	-1.4056	-0.629715
623.8	-1.4036	-0.645183
623.85	-1.40482	-0.660679
623.9	-1.41518	-0.676313
623.95	-1.40995	-0.692009
624	-1.40512	-0.707688
624.05	-1.40504	-0.723357
624.1	-1.39425	-0.739048
624.15	-1.41765	-0.75479
624.2	-1.39829	-0.770549
624.25	-1.3959	-0.786424
624.3	-1.4095	-0.802129
624.35	-1.39959	-0.817906
624.4	-1.39875	-0.833739
624.45	-1.39737	-0.849502
624.5	-1.41672	-0.865287
624.55	-1.40913	-0.880965
624.6	-1.39868	-0.896831
624.65	-1.39371	-0.912697
624.7	-1.41383	-0.928384
624.75	-1.39028	-0.944085
624.8	-1.39439	-0.959654
624.85	-1.40625	-0.975179
624.9	-1.38962	-0.990573
624.95	-1.39274	-1.00611
625	-1.38784	-1.02159
625.05	-1.39927	-1.03695
625.1	-1.40261	-1.05227
625.15	-1.41338	-1.06751
625.2	-1.4064	-1.08266
625.25	-1.4047	-1.09772
625.3	-1.40213	-1.11265
625.35	-1.41439	-1.12757
625.4	-1.42616	-1.14238
625.45	-1.41309	-1.15709
625.5	-1.41951	-1.17163
625.55	-1.39601	-1.18622
625.6	-1.39528	-1.20055
625.65	-1.39807	-1.21481
625.7	-1.41573	-1.2291
625.75	-1.41916	-1.24311
625.8	-1.41806	-1.25706
625.85	-1.40133	-1.27083
625.9	-1.41088	-1.28458
625.95	-1.40075	-1.29818
626	-1.39067	-1.31167
626.05	-1.39211	-1.32506
626.1	-1.39238	-1.33839
626.15	-1.39907	-1.35158
626.2	-1.41978	-1.36453
626.25	-1.40906	-1.37734
626.3	-1.39405	-1.39003
626.35	-1.41235	-1.40261
626.4	-1.40696	-1.41515
626.45	-1.40194	-1.42758
626.5	-1.40283	-1.43983
626.55	-1.40447	-1.45194
626.6	-1.39733	-1.46391
626.65	-1.39784	-1.47565
626.7	-1.40888	-1.48739
626.75	-1.41103	-1.49909
626.8	-1.41631	-1.51058
626.85	-1.4157	-1.52183
626.9	-1.4031	-1.53305
626.95	-1.41124	-1.54407
627	-1.42166	-1.555
627.05	-1.41202	-1.56584
627.1	-1.40083	-1.57657
627.15	-1.40789	-1.58721
627.2	-1.40938	-1.59765
627.25	-1.40083	-1.60792
627.3	-1.41714	-1.61811
627.35	-1.40968	-1.6281
627.4	-1.40515	-1.63793
627.45	-1.42016	-1.64765
627.5	-1.39073	-1.65731
627.55	-1.40328	-1.66679
627.6	-1.39288	-1.67621
627.65	-1.41352	-1.68538
627.7	-1.41152	-1.69448
627.75	-1.40898	-1.70353
627.8	-1.40449	-1.7124
627.85	-1.39985	-1.72104
627.9	-1.40039	-1.72973
627.95	-1.42558	-1.73827
628	-1.41141	-1.74674
628.05	-1.40593	-1.75502
628.1	-1.40904	-1.76319
628.15	-1.42112	-1.7712
628.2	-1.4036	-1.77923
628.25	-1.39878	-1.787
628.3	-1.40903	-1.79465
628.35	-1.41269	-1.80241
628.4	-1.40988	-1.80993
628.45	-1.41448	-1.81727
628.5	-1.42176	-1.82453
628.55	-1.41626	-1.83165
628.6	-1.40598	-1.83876
628.65	-1.41679	-1.84573
628.7	-1.39608	-1.85254
628.75	-1.40818	-1.85925
628.8	-1.40225	-1.86586
628.85	-1.39993	-1.87247
628.9	-1.40172	-1.8789
628.95	-1.40957	-1.88528
629	-1.39044	-1.89151
629.05	-1.41535	-1.89768
629.1	-1.40214	-1.90369
629.15	-1.41928	-1.90957
629.2	-1.39738	-1.91547
629.25	-1.41596	-1.92121
629.3	-1.41551	-1.92689
629.35	-1.41968	-1.93239
629.4	-1.40294	-1.93789
629.45	-1.41767	-1.94327
629.5	-1.41823	-1.94866
629.55	-1.4239	-1.95393
629.6	-1.42578	-1.95902
629.65	-1.41167	-1.96399
629.7	-1.40829	-1.96896
629.75	-1.40762	-1.97387
629.8	-1.42081	-1.97868
629.85	-1.4068	-1.98341
629.9	-1.39818	-1.98801
629.95	-1.41658	-1.99262
630	-1.40738	-1.99717
630.05	-1.40121	-2.00151
630.1	-1.41034	-2.00591
630.15	-1.42142	-2.01017
630.2	-1.41149	-2.0144
630.25	-1.41987	-2.01854
630.3	-1.4008	-2.02257
630.35	-1.4065	-2.02647
630.4	-1.40431	-2.03048
630.45	-1.40256	-2.03436
630.5	-1.40801	-2.03817
630.55	-1.4296	-2.04189
630.6	-1.41516	-2.04551
630.65	-1.40402	-2.04909
630.7	-1.4014	-2.0525
630.75	-1.4174	-2.05597
630.8	-1.4263	-2.0595
630.85	-1.43458	-2.06277
630.9	-1.42889	-2.06605
630.95	-1.40583	-2.0693
631	-1.39601	-2.0724
631.05	-1.40577	-2.07548
631.1	-1.41321	-2.07842
631.15	-1.41057	-2.08138
631.2	-1.41318	-2.08431
631.25	-1.39376	-2.08712
631.3	-1.4121	-2.08982
631.35	-1.41584	-2.09241
631.4	-1.42781	-2.09508
631.45	-1.42772	-2.09763
631.5	-1.41359	-2.10013
631.55	-1.42497	-2.10259
631.6	-1.42488	-2.10501
631.65	-1.40191	-2.10729
631.7	-1.41985	-2.10964
631.75	-1.4183	-2.11196
631.8	-1.41886	-2.11411
631.85	-1.40353	-2.11631
631.9	-1.40917	-2.11854
631.95	-1.40058	-2.12065
632	-1.39926	-2.12277
632.05	-1.43508	-2.12466
632.1	-1.42218	-2.12661
632.15	-1.42355	-2.12848
632.2	-1.4177	-2.13032
632.25	-1.42116	-2.13212
632.3	-1.42264	-2.13387
632.35	-1.43806	-2.13557
632.4	-1.43218	-2.13732
632.45	-1.43809	-2.139
632.5	-1.41503	-2.14055
632.55	-1.40208	-2.14213
632.6	-1.39604	-2.14363
632.65	-1.41112	-2.14507
632.7	-1.41092	-2.14647
632.75	-1.41238	-2.14795
632.8	-1.4172	-2.14933
632.85	-1.413	-2.15059
632.9	-1.40468	-2.15188
632.95	-1.40458	-2.15333
633	-1.41787	-2.15463
633.05	-1.4126	-2.15581
633.1	-1.40553	-2.15704
633.15	-1.41624	-2.15815
633.2	-1.42685	-2.15912
633.25	-1.43582	-2.16024
633.3	-1.42273	-2.16127
633.35	-1.40841	-2.1624
633.4	-1.41535	-2.16336
633.45	-1.40201	-2.16422
633.5	-1.42152	-2.16507
633.55	-1.4126	-2.16588
633.6	-1.42303	-2.16677
633.65	-1.41781	-2.16759
633.7	-1.4092	-2.16829
633.75	-1.42109	-2.16901
633.8	-1.41828	-2.16967
633.85	-1.42384	-2.17035
633.9	-1.40252	-2.171
633.95	-1.42204	-2.17159
634	-1.4122	-2.17218
634.05	-1.4186	-2.17275
634.1	-1.41631	-2.17324
634.15	-1.39363	-2.17367
634.2	-1.43699	-2.17411
634.25	-1.41217	-2.1746
634.3	-1.40946	-2.17512
634.35	-1.40992	-2.17555
634.4	-1.42204	-2.17583
634.45	-1.41531	-2.17617
634.5	-1.42142	-2.17638
634.55	-1.4095	-2.17661
634.6	-1.42509	-2.17693
634.65	-1.41979	-2.1772
634.7	-1.43025	-2.17747
634.75	-1.41581	-2.17761
634.8	-1.41347	-2.17782
634.85	-1.42588	-2.17792
634.9	-1.41823	-2.1781
634.95	-1.4211	-2.17814
635	-1.42265	-2.17812
635.05	-1.40624	-2.17825
635.1	-1.4142	-2.17825
635.15	-1.40679	-2.17825
635.2	-1.4265	-2.17835
635.25	-1.4036	-2.17829
635.3	-1.42316	-2.17821
635.35	-1.42185	-2.17813
635.4	-1.4283	-2.1781
635.45	-1.39887	-2.17802
635.5	-1.41832	-2.17785
635.55	-1.40608	-2.1777
635.6	-1.41662	-2.17756
635.65	-1.40298	-2.17735
635.7	-1.422	-2.17711
635.75	-1.40965	-2.17699
635.8	-1.41385	-2.17683
635.85	-1.4408	-2.17656
635.9	-1.4259	-2.17635
635.95	-1.42586	-2.1761
636	-1.42819	-2.17594
636.05	-1.40411	-2.17564
636.1	-1.4229	-2.17534
636.15	-1.41263	-2.17507
636.2	-1.41234	-2.17472
636.25	-1.41905	-2.17434
636.3	-1.39282	-2.17396
636.35	-1.41114	-2.17361
636.4	-1.42292	-2.17315
636.45	-1.41579	-2.17272
636.5	-1.42358	-2.17232
636.55	-1.41821	-2.17182
636.6	-1.42626	-2.17124
636.65	-1.40399	-2.17078
636.7	-1.41803	-2.1702
636.75	-1.43154	-2.16973
636.8	-1.42243	-2.16919
636.85	-1.40791	-2.16863
636.9	-1.41084	-2.16808
636.95	-1.41146	-2.16758
637	-1.41668	-2.16695
637.05	-1.40994	-2.16636
637.1	-1.41118	-2.1658
637.15	-1.39993	-2.16515
637.2	-1.42672	-2.16447
637.25	-1.42376	-2.1639
637.3	-1.41811	-2.1632
637.35	-1.4114	-2.16259
637.4	-1.41936	-2.16193
637.45	-1.42131	-2.16128
637.5	-1.42422	-2.16063
637.55	-1.4178	-2.1599
637.6	-1.40125	-2.15926
637.65	-1.41079	-2.15856
637.7	-1.42861	-2.15787
637.75	-1.42217	-2.15717
637.8	-1.40306	-2.15637
637.85	-1.40131	-2.1556
637.9	-1.41053	-2.15491
637.95	-1.4104	-2.15414
638	-1.42478	-2.15337
638.05	-1.42957	-2.15259
638.1	-1.42408	-2.15184
638.15	-1.4298	-2.15105
638.2	-1.40578	-2.15012
638.25	-1.41679	-2.14927
638.3	-1.41418	-2.14862
638.35	-1.41216	-2.14764
638.4	-1.42252	-2.14682
638.45	-1.3965	-2.14583
638.5	-1.40708	-2.14492
638.55	-1.40037	-2.14405
638.6	-1.40923	-2.14323
638.65	-1.39455	-2.14235
638.7	-1.42076	-2.14136
638.75	-1.39985	-2.14042
638.8	-1.40586	-2.13944
638.85	-1.41672	-2.13858
638.9	-1.40737	-2.13756
638.95	-1.42492	-2.1366
639	-1.42074	-2.13562
639.05	-1.40197	-2.13466
639.1	-1.41264	-2.13362
639.15	-1.40491	-2.13266
639.2	-1.39938	-2.13168
639.25	-1.41826	-2.13068
639.3	-1.41395	-2.12976
639.35	-1.39425	-2.12873
639.4	-1.40081	-2.12777
639.45	-1.41115	-2.12677
639.5	-1.42153	-2.12583
639.55	-1.41712	-2.12482
639.6	-1.40649	-2.12372
639.65	-1.4181	-2.12269
639.7	-1.41583	-2.12164
639.75	-1.41563	-2.12064
639.8	-1.41262	-2.11964
639.85	-1.40608	-2.11868
639.9	-1.42304	-2.11764
639.95	-1.40987	-2.11657
640	-1.40781	-2.11548
640.05	-1.39702	-2.11442
640.1	-1.40509	-2.11337
640.15	-1.41403	-2.1123
640.2	-1.41338	-2.11123
640.25	-1.4154	-2.11014
640.3	-1.40028	-2.10904
640.35	-1.41026	-2.10793
640.4	-1.41485	-2.10685
640.45	-1.41775	-2.10577
640.5	-1.40621	-2.10469
640.55	-1.41429	-2.10346
640.6	-1.41178	-2.10228
640.65	-1.42167	-2.10113
640.7	-1.41971	-2.09999
640.75	-1.41857	-2.09891
640.8	-1.41756	-2.09787
640.85	-1.39878	-2.09672
640.9	-1.4088	-2.09551
640.95	-1.39726	-2.09438
641	-1.42587	-2.09318
641.05	-1.42498	-2.09198
641.1	-1.39781	-2.09086
641.15	-1.41345	-2.08964
641.2	-1.39637	-2.08843
641.25	-1.4132	-2.08717
641.3	-1.40732	-2.08602
641.35	-1.42297	-2.0848
641.4	-1.41062	-2.08364
641.45	-1.4063	-2.08236
641.5	-1.41579	-2.08112
641.55	-1.42377	-2.07981
641.6	-1.39964	-2.07862
641.65	-1.41957	-2.07751
641.7	-1.39913	-2.07632
641.75	-1.40583	-2.07511
641.8	-1.42128	-2.0739
641.85	-1.40888	-2.07265
641.9	-1.40568	-2.07142
641.95	-1.40376	-2.0703
642	-1.40464	-2.06913
642.05	-1.41241	-2.06793
642.1	-1.42259	-2.06661
642.15	-1.41297	-2.06538
642.2	-1.4105	-2.06413
642.25	-1.42119	-2.06287
642.3	-1.40319	-2.06169
642.35	-1.42416	-2.06041
642.4	-1.41295	-2.05923
642.45	-1.41098	-2.05804
642.5	-1.40522	-2.05679
642.55	-1.41205	-2.05558
642.6	-1.40962	-2.05438
642.65	-1.4104	-2.05312
642.7	-1.41234	-2.05196
642.75	-1.42327	-2.05082
642.8	-1.41205	-2.0496
642.85	-1.39807	-2.04838
642.9	-1.39215	-2.04718
642.95	-1.40636	-2.04599
643	-1.40261	-2.04473
643.05	-1.39395	-2.04352
643.1	-1.39407	-2.04234
643.15	-1.39954	-2.04102
643.2	-1.40726	-2.03969
643.25	-1.41472	-2.0385
643.3	-1.42041	-2.03729
643.35	-1.40511	-2.03604
643.4	-1.41465	-2.0347
643.45	-1.42152	-2.03344
643.5	-1.40007	-2.03218
643.55	-1.41344	-2.03087
643.6	-1.39754	-2.02952
643.65	-1.39888	-2.02819
643.7	-1.40748	-2.02686
643.75	-1.39948	-2.0255
643.8	-1.40064	-2.02425
643.85	-1.38683	-2.02293
643.9	-1.39627	-2.02165
643.95	-1.40468	-2.02035
644	-1.38627	-2.01905
644.05	-1.39512	-2.0177
644.1	-1.38799	-2.0164
644.15	-1.39806	-2.01515
644.2	-1.41209	-2.01384
644.25	-1.40048	-2.0125
644.3	-1.40519	-2.01123
644.35	-1.40446	-2.00998
644.4	-1.39921	-2.00879
644.45	-1.39718	-2.00758
644.5	-1.41684	-2.00623
644.55	-1.41659	-2.00491
644.6	-1.4122	-2.00372
644.65	-1.40615	-2.00247
644.7	-1.42943	-2.00117
644.75	-1.41387	-1.99989
644.8	-1.40185	-1.99864
644.85	-1.42037	-1.99735
644.9	-1.41799	-1.99598
644.95	-1.3953	-1.99469
645	-1.41136	-1.99337
645.05	-1.38976	-1.99201
645.1	-1.40534	-1.99073
645.15	-1.40895	-1.98947
645.2	-1.40395	-1.98812
645.25	-1.40925	-1.98682
645.3	-1.40141	-1.98552
645.35	-1.40943	-1.98425
645.4	-1.39555	-1.9831
645.45	-1.4027	-1.98175
645.5	-1.41519	-1.98047
645.55	-1.39331	-1.9792
645.6	-1.40872	-1.97793
645.65	-1.41091	-1.97668
645.7	-1.3945	-1.97523
645.75	-1.41645	-1.97403
645.8	-1.4137	-1.97275
645.85	-1.40239	-1.9714
645.9	-1.40165	-1.97013
645.95	-1.40306	-1.96884
646	-1.3959	-1.96752
646.05	-1.40605	-1.96626
646.1	-1.39544	-1.96501
646.15	-1.39195	-1.96363
646.2	-1.40134	-1.96235
646.25	-1.40191	-1.96111
646.3	-1.40653	-1.95981
646.35	-1.4028	-1.95852
646.4	-1.40601	-1.95722
646.45	-1.40315	-1.95597
646.5	-1.39563	-1.95469
646.55	-1.41093	-1.95335
646.6	-1.40502	-1.9521
646.65	-1.4055	-1.95076
646.7	-1.39087	-1.94945
646.75	-1.393	-1.94821
646.8	-1.39907	-1.94685
646.85	-1.40314	-1.94555
646.9	-1.40759	-1.94426
646.95	-1.40124	-1.94303
647	-1.41326	-1.94181
647.05	-1.40223	-1.94048
647.1	-1.41586	-1.93912
647.15	-1.40847	-1.93786
647.2	-1.4096	-1.93659
647.25	-1.40281	-1.93529
647.3	-1.40677	-1.93395
647.35	-1.40363	-1.93267
647.4	-1.41007	-1.93139
647.45	-1.4022	-1.93007
647.5	-1.40229	-1.929
647.55	-1.41559	-1.92783
647.6	-1.4043	-1.92666
647.65	-1.39868	-1.92543
647.7	-1.39787	-1.92419
647.75	-1.38797	-1.92302
647.8	-1.39629	-1.92181
647.85	-1.40046	-1.9205
647.9	-1.41335	-1.91924
647.95	-1.40647	-1.91801
648	-1.40542	-1.91684
648.05	-1.41169	-1.91566
